// ID,Upper,Zone,Dropable,Storageable,Cartable,Delay,Buyingable,Nonconsume

567,0,0,0,0,0,0,1,0	//エビ
568,0,0,0,0,0,0,1,0	//レモン
569,0,0,0,0,0,0,1,0	//初心者用ポーション
570,0,0,0,0,0,0,1,0	//幸運のキャンディ
571,0,0,0,0,0,0,1,0	//幸運のスティックキャンディ
572,0,0,0,0,0,0,1,0	//幸運のクッキー
574,0,0,0,0,0,0,1,0	//卵
576,0,0,0,0,0,0,1,0	//トゲの実
577,0,0,0,0,0,0,1,0	//穀物
578,0,0,0,0,0,0,1,0	//イチゴ
579,0,0,0,0,0,0,1,0	//おいしい魚
580,0,0,0,0,0,0,1,0	//パン
581,0,0,0,0,0,0,1,0	//食用キノコ
582,0,0,0,0,0,0,1,0	//オレンジ
584,0,0,0,0,0,0,1,0	//おでん
587,0,0,0,0,0,0,1,0	//赤いトゲの実
591,0,0,0,0,0,0,1,0	//キャビアパンケーキ
592,0,0,0,0,0,0,1,0	//ジャムパンケーキ
593,0,0,0,0,0,0,1,0	//ハニーパンケーキ
594,0,0,0,0,0,0,1,0	//クリームパンケーキ
595,0,0,0,0,0,0,1,0	//マッシュルームパンケーキ
601,0,44,0,0,0,0,1,0	//ハエの羽
602,0,64,0,0,0,0,1,0	//蝶の羽
603,0,0,0,0,0,0,1,0	//古く青い箱
604,0,132,0,0,0,0,1,0	//古木の枝
605,0,4,0,0,0,0,1,0	//アンティペインメント
606,0,0,0,0,0,0,1,0	//アロエベラ
607,0,0,0,0,0,0,1,0	//イグドラシルの実
608,0,0,0,0,0,0,1,0	//イグドラシルの種
609,0,0,0,0,0,0,1,0	//返魂のお札
610,0,0,0,0,0,0,1,0	//イグドラシルの葉
611,0,0,0,0,0,0,1,0	//拡大鏡
612,0,0,0,0,0,0,1,0	//携帯用溶鉱炉
613,0,0,0,0,0,0,1,0	//鋼鉄の金槌
614,0,0,0,0,0,0,1,0	//黄金の金槌
615,0,0,0,0,0,0,1,0	//オリデオコンの金槌
616,0,0,0,0,0,0,1,0	//古いカード帖
617,0,0,0,0,0,0,1,0	//古い紫色の箱
618,0,0,0,0,0,0,1,0	//古い巻物
619,0,0,0,0,0,0,1,0	//まだ熟してないリンゴ
620,0,0,0,0,0,0,1,0	//オレンジジュース
621,0,0,0,0,0,0,1,0	//とても苦い草
622,0,0,0,0,0,0,1,0	//虹色ニンジン
623,0,0,0,0,0,0,1,0	//ハンサムな青年ミミズ
624,0,0,0,0,0,0,1,0	//腐った魚
625,0,0,0,0,0,0,1,0	//錆びた鉄
626,0,0,0,0,0,0,1,0	//モンスタージュース
627,0,0,0,0,0,0,1,0	//甘い牛乳
628,0,0,0,0,0,0,1,0	//よく乾いてるホネ
629,0,0,0,0,0,0,1,0	//歌う花
630,0,0,0,0,0,0,1,0	//朝の露が宿っている苔
631,0,0,0,0,0,0,1,0	//猛毒草
632,0,0,0,0,0,0,1,0	//太っているミミズ
633,0,0,0,0,0,0,1,0	//焼きいも
634,0,0,0,0,0,0,1,0	//熱帯のバナナ
635,0,0,0,0,0,0,1,0	//組織の掟
636,0,0,0,0,0,0,1,0	//宛てがない手紙
637,0,0,0,0,0,0,1,0	//古いホウキ
638,0,0,0,0,0,0,1,0	//純潔の小太刀
639,0,0,0,0,0,0,1,0	//服従の腕輪
640,0,0,0,0,0,0,1,0	//光ってる石
641,0,0,0,0,0,0,1,0	//闇の契約書
642,0,0,0,0,0,0,1,0	//悪魔召喚書
643,0,0,0,0,0,0,1,0	//携帯卵孵化機
644,0,0,0,0,0,0,1,0	//プレゼントボックス
645,0,0,0,0,0,0,1,0	//スピードアップポーション
656,0,0,0,0,0,0,1,0	//ハイスピードポーション
657,0,0,0,0,0,0,1,0	//バーサークポーション
658,0,0,0,0,0,0,1,0	//組織の団結力
659,0,0,0,0,0,0,1,0	//彼女の想い
660,0,0,0,0,0,0,1,0	//赤いろうそく
661,0,0,0,0,0,0,1,0	//高級エプロン
662,0,0,0,0,0,0,1,0	//馬牌
663,0,0,0,0,0,0,1,0	//中秋の餠
664,0,0,0,0,0,0,1,0	//プレゼントボックス（赤）
665,0,0,0,0,0,0,1,0	//プレゼントボックス（黄）
666,0,0,0,0,0,0,1,0	//プレゼントボックス（青）
667,0,0,0,0,0,0,1,0	//プレゼントボックス（緑）
668,0,0,0,0,0,0,1,0	//お年玉
669,0,0,0,0,0,0,1,0	//お雑煮
678,0,0,0,0,0,0,1,0	//毒薬の瓶
679,0,0,0,0,0,0,1,0	//神仙丹
681,0,0,0,0,0,0,1,0	//新婚時代の思い出
682,0,0,0,0,0,0,1,0	//神酒
683,0,0,0,0,0,0,1,0	//神秘の草
684,0,0,0,0,0,0,1,0	//ドリアン
686,0,0,0,0,0,0,1,0	//アーススパイクLv3
687,0,0,0,0,0,0,1,0	//アーススパイクLv5
688,0,0,0,0,0,0,1,0	//コールドボルトLv3
689,0,0,0,0,0,0,1,0	//コールドボルトLv5
690,0,0,0,0,0,0,1,0	//ファイアーボルトLv3
691,0,0,0,0,0,0,1,0	//ファイアーボルトLv5
692,0,0,0,0,0,0,1,0	//ライトニングボルトLv3
693,0,0,0,0,0,0,1,0	//ライトニングボルトLv5
694,0,0,0,0,0,0,1,0	//ソウルストライクLv3
695,0,0,0,0,0,0,1,0	//ソウルストライクLv5
696,0,0,0,0,0,0,1,0	//ファイアーボールLv1
697,0,0,0,0,0,0,1,0	//ファイアーボールLv5
698,0,0,0,0,0,0,1,0	//ファイアーウォールLv1
699,0,0,0,0,0,0,1,0	//ファイアーウォールLv5
700,0,0,0,0,0,0,1,0	//フロストダイバーLv1
701,0,0,0,0,0,0,1,0	//オラオラ
702,0,0,0,0,0,0,1,0	//家畜の血
703,0,0,0,0,0,0,1,0	//ヒナレ
704,0,0,0,0,0,0,1,0	//アロエ
705,0,0,0,0,0,0,1,0	//クローバー
706,0,0,0,0,0,0,1,0	//四葉のクローバー
707,0,0,0,0,0,0,1,0	//歌う草
708,0,0,0,0,0,0,1,0	//メント
709,0,0,0,0,0,0,1,0	//イジドル
710,0,0,0,0,0,0,1,0	//幻想の花
711,0,0,0,0,0,0,1,0	//若芽
712,0,0,0,0,0,0,1,0	//花
713,0,0,0,0,0,0,1,0	//空きビン
715,0,0,0,0,0,0,1,0	//イエロージェムストーン
716,0,0,0,0,0,0,1,0	//レッドジェムストーン
717,0,0,0,0,0,0,1,0	//ブルージェムストーン
718,0,0,0,0,0,0,1,0	//ガーネット
719,0,0,0,0,0,0,1,0	//アメジスト
720,0,0,0,0,0,0,1,0	//アクアマリン
721,0,0,0,0,0,0,1,0	//エメラルド
722,0,0,0,0,0,0,1,0	//真珠
723,0,0,0,0,0,0,1,0	//ルビー
724,0,0,0,0,0,0,1,0	//呪われたルビー
725,0,0,0,0,0,0,1,0	//サードオニキス
726,0,0,0,0,0,0,1,0	//サファイア
727,0,0,0,0,0,0,1,0	//オパール
728,0,0,0,0,0,0,1,0	//トパーズ
729,0,0,0,0,0,0,1,0	//ジルコン
730,0,0,0,0,0,0,1,0	//ダイヤモンド１カラット
731,0,0,0,0,0,0,1,0	//ダイヤモンド２カラット
732,0,0,0,0,0,0,1,0	//ダイヤモンド３カラット
733,0,0,0,0,0,0,1,0	//損傷したダイヤモンド
734,0,0,0,0,0,0,1,0	//赤い額縁
735,0,0,0,0,0,0,1,0	//青い陶磁器
736,0,0,0,0,0,0,1,0	//白い皿
737,0,0,0,0,0,0,1,0	//黒い杓子
738,0,0,0,0,0,0,1,0	//鉛筆立て
739,0,0,0,0,0,0,1,0	//化粧品
740,0,0,0,0,0,0,1,0	//ぬいぐるみ
741,0,0,0,0,0,0,1,0	//ポリン人形
742,0,0,0,0,0,0,1,0	//チョンチョン人形
743,0,0,0,0,0,0,1,0	//スポア人形
744,0,0,0,0,0,0,1,0	//花たば
745,0,0,0,0,0,0,1,0	//ブーケ
746,0,0,0,0,0,0,1,0	//ガラス玉
747,0,0,0,0,0,0,1,0	//水晶鏡
748,0,0,0,0,0,0,1,0	//しおれないバラ
749,0,0,0,0,0,0,1,0	//氷バラ
750,0,0,0,0,0,0,1,0	//バフォメット人形
751,0,0,0,0,0,0,1,0	//オシリス人形
752,0,0,0,0,0,0,1,0	//バッタ人形
753,0,0,0,0,0,0,1,0	//サル人形
754,0,0,0,0,0,0,1,0	//タヌキ人形
756,0,0,0,0,0,0,1,0	//オリデオコン原石
757,0,0,0,0,0,0,1,0	//エルニウム原石
901,0,0,0,0,0,0,1,0	//ピッグテールリボン
902,0,0,0,0,0,0,1,0	//木の根
903,0,0,0,0,0,0,1,0	//爬虫類の舌
904,0,0,0,0,0,0,1,0	//サソリの尻尾
905,0,0,0,0,0,0,1,0	//植物の茎
906,0,0,0,0,0,0,1,0	//鱗の茎
907,0,0,0,0,0,0,1,0	//古木の露
908,0,0,0,0,0,0,1,0	//かえるの卵
909,0,0,0,0,0,0,1,0	//ゼロピー
910,0,0,0,0,0,0,1,0	//ガレット
911,0,0,0,0,0,0,1,0	//セルー
912,0,0,0,0,0,0,1,0	//ジャルゴン
913,0,0,0,0,0,0,1,0	//こうもりの牙
914,0,0,0,0,0,0,1,0	//綿毛
915,0,0,0,0,0,0,1,0	//さなぎの皮
916,0,0,0,0,0,0,1,0	//鳥の羽毛
917,0,0,0,0,0,0,1,0	//鳥のつめ
918,0,0,0,0,0,0,1,0	//べとべと水かき
919,0,0,0,0,0,0,1,0	//獣の皮
920,0,0,0,0,0,0,1,0	//狼の爪
921,0,0,0,0,0,0,1,0	//きのこの胞子
922,0,0,0,0,0,0,1,0	//オークの牙
923,0,0,0,0,0,0,1,0	//悪魔の角
924,0,0,0,0,0,0,1,0	//蝶の鱗粉
925,0,0,0,0,0,0,1,0	//鳥のくちばし
926,0,0,0,0,0,0,1,0	//蛇の鱗
928,0,0,0,0,0,0,1,0	//虫の觸角
929,0,0,0,0,0,0,1,0	//止まらない心臓
930,0,0,0,0,0,0,1,0	//くさった包帯
931,0,0,0,0,0,0,1,0	//オーク戦士の証
932,0,0,0,0,0,0,1,0	//スケルボーン
934,0,0,0,0,0,0,1,0	//死者の遺品
935,0,0,0,0,0,0,1,0	//かたい皮
936,0,0,0,0,0,0,1,0	//鱗のかけら
937,0,0,0,0,0,0,1,0	//毒の牙
938,0,0,0,0,0,0,1,0	//べとべとする液体
939,0,0,0,0,0,0,1,0	//ハチの針
940,0,0,0,0,0,0,1,0	//バッタの足
941,0,0,0,0,0,0,1,0	//鼻輪
942,0,0,0,0,0,0,1,0	//サルのしっぽ
943,0,0,0,0,0,0,1,0	//けっこうかたい皮
944,0,0,0,0,0,0,1,0	//馬のひづめ
945,0,0,0,0,0,0,1,0	//タヌキ木の葉
946,0,0,0,0,0,0,1,0	//カタシムリの皮
947,0,0,0,0,0,0,1,0	//硬い角
948,0,0,0,0,0,0,1,0	//くまの足の裏
949,0,0,0,0,0,0,1,0	//やわらかな毛
950,0,0,0,0,0,0,1,0	//人魚の心臓
951,0,0,0,0,0,0,1,0	//背びれ
952,0,0,0,0,0,0,1,0	//サボテンの針
953,0,0,0,0,0,0,1,0	//岩の心臓
954,0,0,0,0,0,0,1,0	//輝く鱗
955,0,0,0,0,0,0,1,0	//蟲の皮
956,0,0,0,0,0,0,1,0	//トゲがついているエラ
957,0,0,0,0,0,0,1,0	//亡者の爪
958,0,0,0,0,0,0,1,0	//亡者の牙
959,0,0,0,0,0,0,1,0	//くさった鱗
960,0,0,0,0,0,0,1,0	//かにニッパ
961,0,0,0,0,0,0,1,0	//貝
962,0,0,0,0,0,0,1,0	//触手
963,0,0,0,0,0,0,1,0	//鋭い鱗
964,0,0,0,0,0,0,1,0	//かにのこうら
965,0,0,0,0,0,0,1,0	//貝殻
966,0,0,0,0,0,0,1,0	//貝のむきみ
967,0,0,0,0,0,0,1,0	//亀のこうら
968,0,0,0,0,0,0,1,0	//オーク勇者の証
969,0,0,0,0,0,0,1,0	//黄金
971,0,0,0,0,0,0,1,0	//ディトリミン
972,0,0,0,0,0,0,1,0	//カルボーディル
973,0,0,0,0,0,0,1,0	//中和剤
974,0,0,0,0,0,0,1,0	//混合剤
975,0,0,0,0,0,0,1,0	//赤色の染料
976,0,0,0,0,0,0,1,0	//黄色の染料
978,0,0,0,0,0,0,1,0	//青色の染料
979,0,0,0,0,0,0,1,0	//緑色の染料
980,0,0,0,0,0,0,1,0	//紅色の染料
981,0,0,0,0,0,0,1,0	//紫色の染料
982,0,0,0,0,0,0,1,0	//白色の染料
983,0,0,0,0,0,0,1,0	//黒色の染料
984,0,0,0,0,0,0,1,0	//オリデオコン
985,0,0,0,0,0,0,1,0	//エルニウム
986,0,0,0,0,0,0,1,0	//金敷
987,0,0,0,0,0,0,1,0	//オリデオコンの金敷
988,0,0,0,0,0,0,1,0	//黄金の金敷
989,0,0,0,0,0,0,1,0	//エンペリウムの金敷
990,0,0,0,0,0,0,1,0	//レッドブラッド
991,0,0,0,0,0,0,1,0	//クリスタルブルー
992,0,0,0,0,0,0,1,0	//ウィンドオブヴェルデュール
993,0,0,0,0,0,0,1,0	//イエローライブ
994,0,0,0,0,0,0,1,0	//フレイムハート
995,0,0,0,0,0,0,1,0	//ミスティックフローズン
996,0,0,0,0,0,0,1,0	//ラフウィンド
997,0,0,0,0,0,0,1,0	//グレイトネイチャ
998,0,0,0,0,0,0,1,0	//鉄
999,0,0,0,0,0,0,1,0	//鋼鉄
1000,0,0,0,0,0,0,1,0	//星のかけら
1001,0,0,0,0,0,0,1,0	//星の粉
1002,0,0,0,0,0,0,1,0	//鉄鉱石
1003,0,0,0,0,0,0,1,0	//石炭
1004,0,0,0,0,0,0,1,0	//忠節の証
1005,0,0,0,0,0,0,1,0	//鍛冶屋の金槌
1006,0,0,0,0,0,0,1,0	//古い魔法書
1007,0,0,0,0,0,0,1,0	//慧眼
1008,0,0,0,0,0,0,1,0	//非情な心
1009,0,0,0,0,0,0,1,0	//聖痕
1010,0,0,0,0,0,0,1,0	//プラコン
1011,0,0,0,0,0,0,1,0	//エンベルタコン
1012,0,0,0,0,0,0,1,0	//トカゲの襟巻
1013,0,0,0,0,0,0,1,0	//華麗な蟲の皮
1014,0,0,0,0,0,0,1,0	//蟻の顎
1015,0,0,0,0,0,0,1,0	//長く細い舌
1016,0,0,0,0,0,0,1,0	//ねずみの尻尾
1017,0,0,0,0,0,0,1,0	//土竜のひげ
1018,0,0,0,0,0,0,1,0	//土竜の爪
1019,0,0,0,0,0,0,1,0	//木屑
1020,0,0,0,0,0,0,1,0	//長い髪
1021,0,0,0,0,0,0,1,0	//ドケビの角
1022,0,0,0,0,0,0,1,0	//狐の尻尾
1023,0,0,0,0,0,0,1,0	//魚の尻尾
1024,0,0,0,0,0,0,1,0	//墨汁
1025,0,0,0,0,0,0,1,0	//くもの糸
1026,0,0,0,0,0,0,1,0	//どんぐり
1027,0,0,0,0,0,0,1,0	//ハリネズミの針
1028,0,0,0,0,0,0,1,0	//いのししのたてがみ
1029,0,0,0,0,0,0,1,0	//虎の革
1030,0,0,0,0,0,0,1,0	//虎の足裏
1031,0,0,0,0,0,0,1,0	//かまきりの手
1032,0,0,0,0,0,0,1,0	//食人植物の花
1033,0,0,0,0,0,0,1,0	//食人植物の根
1034,0,0,0,0,0,0,1,0	//コボルドの毛
1035,0,0,0,0,0,0,1,0	//ドラゴンの牙
1036,0,0,0,0,0,0,1,0	//ドラゴンの鱗
1037,0,0,0,0,0,0,1,0	//ドラゴンの尻尾
1038,0,0,0,0,0,0,1,0	//子悪魔の角
1039,0,0,0,0,0,0,1,0	//子悪魔の翼
1040,0,0,0,0,0,0,1,0	//年寄り妖精のひげ
1041,0,0,0,0,0,0,1,0	//ランタン
1042,0,0,0,0,0,0,1,0	//短い足
1043,0,0,0,0,0,0,1,0	//オークの爪
1044,0,0,0,0,0,0,1,0	//ゼノークの歯
1045,0,0,0,0,0,0,1,0	//神官の仮面
1046,0,0,0,0,0,0,1,0	//サソリのはさみ
1047,0,0,0,0,0,0,1,0	//メデューサの頭
1048,0,0,0,0,0,0,1,0	//蛇模様の髪
1049,0,0,0,0,0,0,1,0	//乙女の着物
1050,0,0,0,0,0,0,1,0	//血管
1051,0,0,0,0,0,0,1,0	//雷管
1052,0,0,0,0,0,0,1,0	//単細胞
1053,0,0,0,0,0,0,1,0	//古代魚の歯
1054,0,0,0,0,0,0,1,0	//古代魚の唇
1055,0,0,0,0,0,0,1,0	//ミミズの皮
1056,0,0,0,0,0,0,1,0	//砂のかけら
1057,0,0,0,0,0,0,1,0	//蛾の羽粉
1058,0,0,0,0,0,0,1,0	//蛾の羽
1059,0,0,0,0,0,0,1,0	//透明な布
1060,0,0,0,0,0,0,1,0	//金色の髪
1061,0,0,0,0,0,0,1,0	//魔女の星の砂
1062,0,0,0,0,0,0,1,0	//カボチャの頭
1063,0,0,0,0,0,0,1,0	//鋭い牙
1064,0,0,0,0,0,0,1,0	//馬の手綱
1065,0,0,0,0,0,0,1,0	//設置用トラップ
1066,0,0,0,0,0,0,1,0	//きめの細かい木屑
1067,0,0,0,0,0,0,1,0	//硬い木屑
1068,0,0,0,0,0,0,1,0	//乾いた木屑
1088,0,0,0,0,0,0,1,0	//モロク水溶液
1089,0,0,0,0,0,0,1,0	//フェイヨン水溶液
1092,0,0,0,0,0,0,1,0	//空の試験管
1093,0,0,0,0,0,0,1,0	//空のポーション瓶
1094,0,0,0,0,0,0,1,0	//短いピッグテールリボン
1095,0,0,0,0,0,0,1,0	//時計の針
1096,0,0,0,0,0,0,1,0	//丸形の皮
1097,0,0,0,0,0,0,1,0	//古い本のページ
1098,0,0,0,0,0,0,1,0	//手錠
1099,0,0,0,0,0,0,1,0	//ボロボロ囚人服
1173,0,0,1,1,1,0,0,0	//村正R
1174,0,0,1,1,1,0,0,0	//エクスキューショナーR
1175,2,0,0,0,0,0,0,0	//アトロスの凶器
1176,2,0,0,0,0,0,0,0	//クルーエルソード
1181,2,0,0,0,0,0,0,0	//テグリョン
1182,2,0,0,0,0,0,0,0	//ブラッディイート
1185,2,0,0,0,0,0,0,0	//バイオレットフィアー
1267,0,0,1,1,1,0,0,0	//裏切り者R
1268,2,0,0,0,0,0,0,0	//野獣の爪
1269,2,0,0,0,0,0,0,0	//インバーススケイル
1270,2,0,0,0,0,0,0,0	//ドリルカタール
1271,2,0,0,0,0,0,0,0	//ブラッディティアーズ
1372,0,0,1,1,1,0,0,0	//ライトエプシロンR
1373,0,0,1,1,1,0,0,0	//ブラッドアックスR
1374,0,0,1,1,1,0,0,0	//トマホークR
1375,2,0,0,0,0,0,0,0	//バルディッシュ
1376,2,0,0,0,0,0,0,0	//ハートブレイカー
1377,2,0,0,0,0,0,0,0	//ハリケーンフューリー
1419,0,0,1,1,1,0,0,0	//ポールアクスR
1420,2,0,0,0,0,0,0,0	//ロングホーン
1421,2,0,0,0,0,0,0,0	//バトルフック
1422,2,0,0,0,0,0,0,0	//ハンティングスピア
1534,0,0,1,1,1,0,0,0	//スパナR
1544,2,0,0,0,0,0,0,0	//ルナカリート
1563,0,0,1,1,1,0,0,0	//賢者の日記R
1623,0,0,1,1,1,0,0,0	//マイトスタッフR
1624,2,0,0,0,0,0,0,0	//スタッフオブカーシング
1626,2,0,0,0,0,0,0,0	//スタッフオブピアーシング
1636,2,0,0,0,0,0,0,0	//闇の茨杖
1736,2,0,0,0,0,0,0,0	//ダブルバウンド
1728,0,0,1,1,1,0,0,0	//バリスタR
1729,0,0,1,1,1,0,0,0	//ルドラの弓R
1737,2,0,0,0,0,0,0,0	//イクシオンの羽
1741,2,0,0,0,0,0,0,0	//カースドライアー
1817,0,0,1,1,1,0,0,0	//カイザーナックルR
1919,2,0,0,0,0,0,0,0	//ベースギター
1920,2,0,0,0,0,0,0,0	//憑神のギター
1972,2,0,0,0,0,0,0,0	//電気ウナギ
1973,2,0,0,0,0,0,0,0	//海の魔女の足
1974,2,0,0,0,0,0,0,0	//ニンジンの鞭
2000,2,0,0,0,0,0,0,0	//スタッフオブディストラクション
2122,2,0,0,0,0,0,0,0	//プラチナシールド
2123,2,0,0,0,0,0,0,0	//オルレアンサーバー
2124,2,0,0,0,0,0,0,0	//ソーンシールド
2125,2,0,0,0,0,0,0,0	//ストロングシールド
2131,2,0,0,0,0,0,0,0	//魔力の書第1巻
2357,2,0,0,0,0,0,0,0	//ヴァルキリーアーマー
2364,2,0,0,0,0,0,0,0	//メテオプレート
2365,2,0,0,0,0,0,0,0	//オルレアンの制服
2366,2,0,0,0,0,0,0,0	//ディバインローブ
2367,2,0,0,0,0,0,0,0	//スナイピングスーツ
2374,2,0,0,0,0,0,0,0	//ディアボロスローブ
2375,2,0,0,0,0,0,0,0	//ディアボロスアーマー
2421,2,0,0,0,0,0,0,0	//ヴァルキリーシューズ
2423,2,0,0,0,0,0,0,0	//バリアントシューズ
2424,2,0,0,0,0,0,0,0	//タイダルシューズ
2425,2,0,0,0,0,0,0,0	//黒革のブーツ
2426,2,0,0,0,0,0,0,0	//シャドウウォーカー
2433,2,0,0,0,0,0,0,0	//ディアボロスブーツ
2434,2,0,0,0,0,0,0,0	//黒革のブーツ
2524,2,0,0,0,0,0,0,0	//ヴァルキリーマント
2527,2,0,0,0,0,0,0,0	//ドラゴンブレス
2528,2,0,0,0,0,0,0,0	//ウールスカーフ
2529,2,0,0,0,0,0,0,0	//ライダーバッジ
2530,2,0,0,0,0,0,0,0	//ライダーバッジ
2531,2,0,0,0,0,0,0,0	//ウルフヘジン
2532,2,0,0,0,0,0,0,0	//ミスリルマジックマント
2537,2,0,0,0,0,0,0,0	//ディアボロスマント
2542,2,0,0,0,0,0,0,0	//ナハトズィーガーの焔のマント
2634,0,0,1,1,1,0,0,0	//結婚指輪
2635,0,0,1,1,1,0,0,0	//結婚指輪
2659,2,0,0,0,0,0,0,0	//ヴェスパーコア1
2660,2,0,0,0,0,0,0,0	//ヴェスパーコア2
2661,2,0,0,0,0,0,0,0	//ヴェスパーコア3
2662,2,0,0,0,0,0,0,0	//ヴェスパーコア4
2644,0,0,1,0,1,0,0,0	//The Sign
2573,2,0,0,0,0,0,0,0	//大天使の羽
2678,2,0,0,0,0,0,0,0	//リングオブフレイムロード
2679,2,0,0,0,0,0,0,0	//リングオブレゾナンス
2686,0,0,1,1,1,0,0,0	//妖精の耳R
2687,0,0,1,1,1,0,0,0	//鋼鉄の花びらR
2688,0,0,1,1,1,0,0,0	//クリティカルリングR
2689,0,0,1,1,1,0,0,0	//イヤリングR
2690,0,0,1,1,1,0,0,0	//リングR
2691,0,0,1,1,1,0,0,0	//ネックレスR
2692,0,0,1,1,1,0,0,0	//グローブR
2693,0,0,1,1,1,0,0,0	//ブローチR
2694,0,0,1,1,1,0,0,0	//ロザリオR
2695,0,0,1,1,1,0,0,0	//セイフティリングR
2696,0,0,1,1,1,0,0,0	//ヴェスパーコア01R
2697,0,0,1,1,1,0,0,0	//ヴェスパーコア02R
2698,0,0,1,1,1,0,0,0	//ヴェスパーコア03R
2699,0,0,1,1,1,0,0,0	//ヴェスパーコア04R
2700,2,0,0,0,0,0,0,0	//封印の赤い絹
2701,2,0,0,0,0,0,0,0	//オルレアンの手袋
2702,2,0,0,0,0,0,0,0	//野牛の角
2703,2,0,0,0,0,0,0,0	//エキスパートリング
2726,2,0,0,0,0,0,0,0	//イカロスの羽
2727,2,0,0,0,0,0,0,0	//名射手のスカーフ
2729,2,0,0,0,0,0,0,0	//ディアボロスリング
2730,0,0,1,0,1,0,0,0	//コンチネンタルガードの印章
2731,0,0,1,0,1,0,0,0	//ルーン文字の呪文石
2732,0,0,1,0,1,0,0,0	//死のブローチ
5171,2,0,0,0,0,0,0,0	//ヴァルキリーヘルム
5265,0,0,1,1,1,0,0,0	//名射手のりんごR
5266,0,0,1,1,1,0,0,0	//ウサギのヘアバンドR
5267,0,0,1,1,1,0,0,0	//笠R
5268,0,0,1,1,1,0,0,0	//ロードサークレットR
5279,0,0,1,1,1,0,0,0	//たれ猫R
5280,0,0,1,1,1,0,0,0	//マジェスティックゴートR
5281,0,0,1,1,1,0,0,0	//子悪魔帽R
5808,2,0,0,0,0,0,0,0	//ダークバジリウム
6001,0,0,0,0,0,0,1,0	//火の精髄
6002,0,0,0,0,0,0,1,0	//使徒の証
6003,0,0,0,0,0,0,1,0	//魂のペンダント
6004,0,0,0,0,0,0,1,0	//呪われたバフォメット人形
6008,0,0,0,0,0,0,1,0	//木材
6010,0,0,0,0,0,0,1,0	//つるはし
6020,0,0,0,0,0,0,1,0	//銀の毛皮
6021,0,0,0,0,0,0,1,0	//三角帽子
6022,0,0,0,0,0,0,1,0	//ゴツゴツした皮
6023,0,0,0,0,0,0,1,0	//魔力の角
6032,0,0,0,0,0,0,1,0	//ヒルスリオンの角
6033,0,0,0,0,0,0,1,0	//テンドリルリオンの角
6073,0,0,0,0,0,0,1,0	//竜のたてがみ
6075,0,0,0,0,0,0,1,0	//涙の結晶
6086,0,0,0,0,0,0,1,0	//枯れた花
6087,0,0,0,0,0,0,1,0	//精霊の青い結晶
6088,0,0,0,0,0,0,1,0	//精霊の赤い結晶
6089,0,0,0,0,0,0,1,0	//暗闇の破片
6090,0,0,0,0,0,0,1,0	//ブラディウム
6091,0,0,0,0,0,0,1,0	//鮮血の鱗
6095,0,0,0,0,0,0,1,0	//香酒
6096,0,0,0,0,0,0,1,0	//青魚
6097,0,0,0,0,0,0,1,0	//甘いカボチャパイ
6098,0,0,0,0,0,0,1,0	//小さい雪の花
6099,0,0,0,0,0,0,1,0	//焼き餅
6100,0,0,0,0,0,0,1,0	//陰湿な闇
6104,0,0,0,0,0,0,1,0	//でっかいセルー
